datetime,Tmean,Tmax,Tmin,precip,precip_flg,Sunlight,wind,humidity,cloud_cover,pres,TDFK,iday_overview,inight_overview,total,SHINSEIJI,YOJI,KIDS,ADULT,ELDER,UNKNOWN,Death,Severe,Mid,Minor,other,home,work1,work2,school,indoor,outdoor,road,other_place
2017-05-10,16.5,19.2,14.4,10.5,0,6.14,1.7,85.0,10.0,1011.9,23,61,98,1,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-05-11,20.1,25.5,15.2,1.0,0,20.13,3.0,67.0,7.8,1012.2,23,79,65,3,0,0,0,2,1,0,0,0,1,2,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-12,22.2,28.9,16.4,0.0,0,19.88,2.8,58.0,7.3,1013.3,23,55,82,3,0,0,1,0,2,0,0,0,1,2,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2017-05-13,17.1,21.1,15.8,20.0,0,3.14,2.4,89.0,10.0,1007.5,23,116,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-14,19.9,26.4,15.2,0.0,0,22.27,3.1,75.0,8.3,1009.5,23,99,89,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-15,20.5,25.7,17.0,0.0,0,16.45,4.1,62.0,9.0,1009.7,23,66,110,1,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-05-16,18.6,23.1,14.3,0.0,1,16.97,3.1,48.0,10.0,1009.2,23,55,67,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2017-05-17,19.0,24.0,14.6,0.0,0,16.88,2.5,52.0,9.8,1009.2,23,66,89,2,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-05-18,20.3,26.9,15.1,0.0,0,29.16,2.8,56.0,3.0,1014.0,23,14,28,5,0,0,2,1,2,0,0,0,1,4,0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
2017-05-19,21.6,28.7,15.8,0.0,1,29.42,2.4,53.0,1.8,1016.4,23,14,19,15,0,0,3,4,8,0,0,0,6,9,0,1.0,0.0,3.0,4.0,1.0,2.0,2.0,2.0
2017-05-20,23.7,31.1,16.0,0.0,1,28.39,2.2,46.0,0.0,1015.6,23,14,19,21,0,1,4,7,9,0,0,0,2,19,0,3.0,0.0,1.0,4.0,2.0,8.0,2.0,1.0
2017-05-21,24.4,31.3,18.5,0.0,0,24.85,2.5,50.0,6.3,1015.7,23,105,106,23,0,1,6,7,9,0,0,0,1,22,0,6.0,0.0,0.0,1.0,4.0,6.0,2.0,4.0
2017-05-22,23.0,29.3,19.0,0.0,1,27.66,3.1,59.0,4.5,1015.5,23,19,28,10,0,1,3,1,5,0,0,0,3,7,0,4.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0
2017-05-23,22.6,28.2,18.6,0.0,1,28.52,3.1,59.0,9.8,1012.7,23,105,106,4,0,0,0,1,3,0,0,0,2,2,0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-24,21.6,24.9,19.2,0.0,0,9.28,1.5,70.0,10.0,1009.3,23,61,120,2,0,0,0,0,2,0,0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-05-25,19.7,21.6,18.2,14.5,0,6.38,1.9,88.0,10.0,1006.4,23,113,69,2,0,0,0,0,2,0,0,0,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-26,19.4,23.5,15.1,16.5,0,6.55,2.0,88.0,10.0,1004.1,23,127,140,5,0,0,0,4,1,0,0,1,0,4,0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
2017-05-27,18.7,24.5,13.3,0.0,1,27.99,4.2,58.0,1.0,1010.0,23,15,19,5,0,0,1,3,1,0,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2017-05-28,20.6,26.7,14.2,0.0,1,30.8,3.6,50.0,2.5,1012.2,23,14,116,11,0,1,1,3,6,0,0,0,1,10,0,3.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0
2017-05-29,22.3,29.1,14.9,0.0,1,27.33,2.4,49.0,2.5,1012.8,23,14,19,9,0,0,0,2,7,0,0,0,3,6,0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0
2017-05-30,25.0,32.7,17.4,0.0,1,25.59,2.2,51.0,6.0,1010.3,23,38,39,32,0,2,4,11,15,0,0,2,6,24,0,5.0,7.0,0.0,4.0,1.0,5.0,10.0,0.0
2017-05-31,23.6,28.1,20.8,0.0,0,16.46,3.2,69.0,10.0,1006.6,23,52,76,6,0,0,2,0,4,0,0,0,3,3,0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2017-06-01,23.8,29.4,18.0,6.0,0,21.25,2.7,64.0,9.8,998.8,23,55,61,7,0,0,1,4,2,0,0,0,1,6,0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0
2017-06-02,19.9,24.7,16.4,6.0,0,23.95,5.5,57.0,7.5,1000.0,23,17,20,2,0,0,0,1,1,0,0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-06-03,19.3,24.7,14.9,0.0,1,27.85,5.6,47.0,5.8,1004.9,23,19,116,3,0,0,1,1,1,0,0,0,0,3,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-06-04,20.2,27.1,14.7,0.0,1,30.74,4.3,43.0,4.8,1008.3,23,15,20,1,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-05,20.9,27.7,14.3,0.0,1,30.91,3.4,41.0,0.5,1013.5,23,14,28,5,0,0,0,2,3,0,0,0,1,4,0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0
2017-06-06,21.1,26.2,16.1,0.0,1,21.91,2.9,58.0,7.5,1018.8,23,55,53,3,0,0,0,2,1,0,0,0,1,2,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
2017-06-07,19.4,22.4,16.5,8.0,0,5.18,3.7,78.0,10.0,1015.5,23,108,124,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-08,19.3,24.1,16.3,8.5,0,9.97,2.7,82.0,7.5,1007.8,23,123,29,2,0,0,0,1,1,0,0,0,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-09,22.6,29.9,16.1,0.0,1,29.06,2.6,57.0,5.8,1006.9,23,41,22,3,0,0,0,2,1,0,0,0,1,2,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-06-10,23.1,29.6,17.5,0.0,1,23.3,2.8,57.0,5.0,1006.6,23,41,53,5,0,0,2,0,3,0,0,0,0,5,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
2017-06-11,21.7,28.0,18.1,0.0,1,19.42,3.7,39.0,5.8,1006.1,23,75,29,4,0,0,0,2,2,0,0,1,0,3,0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
2017-06-12,20.7,26.7,17.2,0.0,1,29.16,5.2,44.0,9.0,1010.5,23,97,114,3,0,0,0,1,2,0,0,1,0,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2017-06-13,20.7,27.0,15.4,0.0,1,30.84,3.0,47.0,4.3,1012.6,23,15,107,4,0,0,1,0,3,0,0,0,2,2,0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
2017-06-14,21.9,28.5,15.2,0.0,1,31.17,2.7,47.0,4.5,1009.2,23,15,24,4,0,0,0,2,2,0,0,0,1,3,0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2017-06-15,23.3,30.5,16.3,0.0,1,29.93,2.4,46.0,1.3,1007.1,23,14,20,8,0,0,0,5,3,0,0,0,1,7,0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-06-16,22.8,29.8,18.5,0.0,1,29.28,4.5,48.0,3.0,1008.2,23,15,19,9,0,0,0,4,5,0,0,1,1,7,0,5.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
2017-06-17,22.3,29.1,16.8,0.0,1,25.99,3.4,55.0,5.0,1011.4,23,79,53,11,0,0,2,3,6,0,0,0,4,7,0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0
2017-06-18,22.0,25.4,20.1,0.0,0,7.75,1.9,65.0,10.0,1010.1,23,67,65,2,0,0,2,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2017-06-19,25.6,34.0,17.8,0.0,1,30.03,2.6,48.0,0.3,1008.8,23,14,34,15,0,0,2,4,9,0,0,0,5,10,0,3.0,1.0,0.0,1.0,0.0,3.0,6.0,1.0
2017-06-20,25.0,31.6,20.3,0.0,0,21.32,3.3,57.0,9.8,1011.7,23,96,82,14,0,0,0,7,7,0,0,0,4,10,0,2.0,6.0,0.0,0.0,1.0,0.0,5.0,0.0
2017-06-21,21.0,25.4,17.8,31.0,0,6.67,4.8,86.0,10.0,1004.4,23,116,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-22,23.5,29.3,19.3,0.0,1,18.5,3.1,59.0,8.3,1008.1,23,52,73,3,0,0,0,3,0,0,0,0,0,3,0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
2017-06-23,24.7,31.3,19.1,0.0,1,27.51,2.5,63.0,5.5,1007.5,23,15,86,23,0,1,4,8,10,0,0,0,6,17,0,11.0,2.0,0.0,1.0,3.0,1.0,3.0,2.0
2017-06-24,24.4,28.6,20.7,1.0,0,20.01,2.4,70.0,10.0,1006.2,23,96,120,10,0,0,3,4,3,0,0,0,2,8,0,5.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0
2017-06-25,21.9,23.6,19.9,17.0,0,5.26,1.8,90.0,10.0,1001.7,23,127,59,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-26,25.0,30.7,20.2,0.0,0,22.3,2.9,60.0,9.8,1006.3,23,96,96,8,0,0,1,1,6,0,0,0,1,7,0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0
2017-06-27,24.6,29.8,21.6,0.5,0,16.66,2.3,72.0,10.0,1011.2,23,52,120,4,0,0,0,1,3,0,0,0,0,4,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-06-28,24.0,28.1,22.0,5.0,0,11.99,1.6,81.0,8.0,1013.2,23,130,86,6,0,0,1,1,4,0,0,0,4,2,0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2017-06-29,24.8,29.3,21.8,0.0,0,14.48,2.2,76.0,10.0,1014.3,23,61,83,13,0,0,0,10,3,0,0,0,2,11,0,4.0,3.0,0.0,0.0,2.0,1.0,2.0,1.0
2017-06-30,22.9,25.8,20.9,50.0,0,6.52,1.6,90.0,10.0,1013.1,23,10,69,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-01,26.6,31.5,22.7,1.5,0,14.68,1.8,79.0,10.0,1009.5,23,64,59,29,0,0,6,8,15,0,0,0,4,25,0,6.0,2.0,1.0,4.0,1.0,8.0,5.0,2.0
2017-07-02,27.8,34.6,24.4,3.0,0,19.03,2.2,74.0,9.8,1011.0,23,68,65,61,0,0,12,18,31,0,0,0,12,49,0,18.0,3.0,0.0,8.0,6.0,11.0,10.0,5.0
2017-07-03,29.1,34.7,24.1,0.0,0,19.88,2.3,67.0,9.0,1009.5,23,79,86,95,0,3,7,34,51,0,0,3,14,78,0,23.0,21.0,1.0,3.0,3.0,17.0,21.0,6.0
2017-07-04,26.9,32.0,23.8,53.5,0,8.46,2.3,78.0,8.8,1006.4,23,88,137,70,0,0,37,16,17,0,0,0,9,61,0,14.0,8.0,0.0,36.0,2.0,2.0,5.0,3.0
2017-07-05,26.0,29.7,23.3,2.0,0,13.27,3.5,73.0,8.8,1008.7,23,61,20,14,0,0,4,3,7,0,0,1,4,9,0,8.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
2017-07-06,26.9,32.4,21.4,0.0,1,28.41,2.8,61.0,7.0,1011.5,23,105,106,22,0,0,1,7,14,0,0,0,6,16,0,11.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0
2017-07-07,28.4,34.2,22.8,0.0,1,29.62,2.4,55.0,5.0,1010.9,23,15,19,46,0,0,7,16,23,0,0,3,14,29,0,18.0,6.0,1.0,3.0,5.0,4.0,6.0,3.0
2017-07-08,28.9,34.7,23.4,0.0,1,25.1,2.7,56.0,5.0,1010.5,23,38,107,72,0,0,32,17,23,0,0,1,16,55,0,19.0,2.0,0.0,7.0,6.0,27.0,10.0,1.0
2017-07-09,27.6,30.7,25.3,0.0,1,13.67,2.1,73.0,9.8,1010.5,23,52,53,50,0,0,15,17,18,0,0,0,9,41,0,19.0,1.0,1.0,7.0,8.0,9.0,4.0,1.0
2017-07-10,27.5,31.1,24.7,0.0,0,13.53,2.5,77.0,8.8,1010.8,23,55,23,48,0,0,2,25,21,0,0,0,9,39,0,17.0,8.0,0.0,9.0,3.0,3.0,6.0,2.0
2017-07-11,28.2,33.1,24.5,0.0,0,20.79,3.0,73.0,7.3,1012.3,23,79,69,41,0,0,7,15,19,0,0,0,12,29,0,15.0,9.0,1.0,5.0,0.0,5.0,5.0,1.0
2017-07-12,28.6,34.4,24.7,50.5,0,17.41,2.5,76.0,10.0,1010.8,23,61,12,71,0,0,11,32,28,0,0,1,20,50,0,22.0,22.0,1.0,10.0,4.0,1.0,6.0,5.0
2017-07-13,27.9,32.5,24.6,6.5,0,17.99,2.6,79.0,7.5,1009.7,23,79,33,76,0,0,24,21,31,0,0,0,15,61,0,27.0,7.0,1.0,21.0,4.0,4.0,11.0,1.0
2017-07-14,27.9,32.0,25.1,4.0,0,20.69,3.4,74.0,9.3,1012.0,23,81,42,36,0,0,4,16,16,0,0,2,8,26,0,21.0,7.0,0.0,3.0,2.0,0.0,2.0,1.0
2017-07-15,28.8,34.2,24.3,0.0,0,24.1,2.1,66.0,7.8,1013.0,23,97,47,60,0,0,19,8,33,0,0,2,12,46,0,22.0,1.0,0.0,8.0,6.0,10.0,10.0,3.0
2017-07-16,29.7,34.7,25.7,0.0,0,22.21,2.7,63.0,9.3,1011.9,23,100,96,88,0,2,11,37,38,0,0,1,23,64,0,34.0,4.0,3.0,7.0,11.0,11.0,15.0,3.0
2017-07-17,27.8,32.6,23.7,17.5,0,15.61,3.0,72.0,8.0,1010.6,23,52,42,52,0,0,14,15,23,0,0,1,10,41,0,19.0,6.0,1.0,7.0,3.0,10.0,4.0,2.0
2017-07-18,29.3,34.1,25.7,0.0,0,24.92,4.0,61.0,8.5,1007.7,23,55,42,34,0,0,1,18,15,0,0,0,11,23,0,14.0,4.0,0.0,2.0,1.0,3.0,9.0,1.0
2017-07-19,28.2,32.5,25.2,0.0,0,19.37,2.8,67.0,6.8,1008.2,23,55,110,42,0,0,1,16,25,0,0,1,13,28,0,19.0,3.0,1.0,0.0,2.0,6.0,10.0,1.0
2017-07-20,28.5,32.8,25.0,0.0,0,22.8,2.9,69.0,4.8,1011.2,23,15,28,46,0,1,6,17,22,0,0,2,13,31,0,24.0,6.0,0.0,4.0,2.0,3.0,6.0,1.0
2017-07-21,28.9,33.6,25.1,0.0,0,21.32,3.2,67.0,6.5,1012.7,23,79,29,30,0,0,7,16,7,0,0,0,6,24,0,7.0,12.0,0.0,3.0,3.0,4.0,1.0,0.0
2017-07-22,29.0,33.8,25.7,0.0,0,20.01,2.6,68.0,6.8,1011.8,23,96,55,66,0,2,12,19,33,0,0,0,10,56,0,21.0,3.0,0.0,5.0,8.0,15.0,8.0,6.0
2017-07-23,27.0,30.7,24.9,2.0,0,7.58,2.0,81.0,10.0,1007.9,23,88,59,26,0,0,5,10,11,0,0,0,7,19,0,16.0,2.0,0.0,3.0,3.0,1.0,1.0,0.0
2017-07-24,28.6,32.0,25.9,2.5,0,12.49,2.3,75.0,10.0,1004.0,23,61,59,42,0,0,5,13,24,0,0,0,10,32,0,15.0,9.0,0.0,2.0,5.0,4.0,6.0,1.0
2017-07-25,27.0,30.6,25.9,99.0,0,5.37,1.6,89.0,10.0,1003.5,23,13,59,34,0,2,3,14,15,0,0,1,7,26,0,13.0,11.0,1.0,4.0,3.0,0.0,2.0,0.0
2017-07-26,29.3,35.1,26.2,0.5,0,19.59,2.5,78.0,9.8,1004.7,23,72,96,90,0,1,13,47,29,0,0,0,26,64,0,22.0,24.0,3.0,6.0,6.0,13.0,13.0,3.0
2017-07-27,26.3,28.5,24.4,15.0,0,6.8,2.1,82.0,10.0,1009.6,23,61,53,16,0,0,1,8,7,0,0,0,3,13,0,7.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0
2017-07-28,28.5,32.9,25.3,0.0,0,17.05,2.1,73.0,10.0,1008.6,23,52,53,41,0,0,5,16,20,0,0,2,13,26,0,16.0,9.0,0.0,2.0,2.0,3.0,8.0,1.0
2017-07-29,29.0,33.7,26.0,0.5,0,17.61,2.4,72.0,10.0,1006.8,23,52,61,55,0,0,8,21,26,0,0,2,4,49,0,14.0,4.0,2.0,4.0,6.0,11.0,9.0,5.0
2017-07-30,27.0,29.1,25.6,7.0,0,6.65,2.1,81.0,10.0,1008.1,23,61,59,19,0,0,6,6,7,0,0,0,1,18,0,8.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0
2017-07-31,29.2,34.7,25.4,0.0,0,23.44,2.3,72.0,6.0,1008.6,23,75,22,75,0,1,10,28,36,0,0,3,12,60,0,24.0,5.0,0.0,9.0,3.0,8.0,24.0,2.0
2017-08-01,29.8,34.6,26.5,0.0,0,21.36,2.6,65.0,6.5,1007.3,23,55,86,73,0,0,8,33,32,0,0,0,18,55,0,22.0,19.0,1.0,8.0,4.0,5.0,13.0,1.0
2017-08-02,27.8,32.9,24.4,0.0,0,15.51,3.1,66.0,10.0,1007.4,23,52,59,32,0,0,2,8,22,0,0,0,7,25,0,15.0,6.0,0.0,2.0,1.0,1.0,7.0,0.0
2017-08-03,27.7,31.4,24.4,0.0,0,14.53,2.4,69.0,9.8,1009.2,23,66,69,16,0,1,3,3,9,0,0,0,1,15,0,9.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0
2017-08-04,29.3,34.4,26.5,0.0,0,19.79,2.9,69.0,9.5,1009.2,23,75,86,27,0,0,3,6,18,0,0,0,8,19,0,4.0,2.0,1.0,1.0,4.0,6.0,8.0,1.0
2017-08-05,29.2,34.2,26.2,0.0,0,16.72,2.8,75.0,7.3,1007.1,23,66,20,49,0,0,3,21,25,0,1,1,8,39,0,20.0,4.0,2.0,4.0,2.0,3.0,10.0,4.0
2017-08-06,29.9,35.2,26.5,0.0,1,23.03,3.5,70.0,5.3,1004.8,23,17,31,75,0,2,12,29,32,0,0,1,17,57,0,21.0,6.0,1.0,4.0,8.0,14.0,15.0,6.0
2017-08-07,27.3,29.5,25.4,77.5,0,5.8,5.9,83.0,9.8,995.5,23,5,5,9,0,0,0,3,6,0,0,0,4,5,0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-08,27.4,32.4,24.1,16.5,0,21.73,6.9,73.0,7.0,993.8,23,20,20,16,0,0,4,4,8,0,0,1,3,12,0,7.0,3.0,0.0,4.0,0.0,1.0,1.0,0.0
2017-08-09,29.7,34.4,25.6,0.0,1,26.9,4.5,57.0,2.3,997.0,23,15,36,49,0,1,11,14,23,0,0,0,15,34,0,20.0,5.0,4.0,2.0,4.0,7.0,6.0,1.0
2017-08-10,29.5,34.2,25.7,22.0,0,15.85,2.0,67.0,8.3,999.2,23,55,97,64,0,1,2,32,29,0,0,1,15,48,0,25.0,14.0,1.0,2.0,5.0,8.0,8.0,1.0
2017-08-11,27.1,30.1,25.4,41.5,0,6.68,1.8,89.0,10.0,1003.0,23,78,59,34,0,0,2,13,19,0,0,0,9,25,0,17.0,8.0,0.0,0.0,2.0,4.0,3.0,0.0
2017-08-12,27.9,33.0,25.3,0.5,0,20.06,3.3,74.0,7.0,1005.5,23,65,20,20,0,0,1,7,12,0,0,0,6,14,0,8.0,4.0,0.0,0.0,0.0,4.0,3.0,1.0
2017-08-13,28.0,33.3,24.1,0.0,0,18.66,2.5,62.0,8.8,1007.3,23,41,55,24,0,0,2,5,17,0,0,0,2,22,0,14.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0
2017-08-14,27.5,30.6,24.6,0.0,0,13.36,2.1,66.0,9.3,1006.5,23,52,69,13,0,0,1,4,8,0,0,0,3,10,0,7.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
2017-08-15,24.9,27.2,22.8,2.5,0,6.03,1.9,85.0,10.0,1004.6,23,127,135,6,0,0,0,2,4,0,0,0,1,5,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-16,25.9,29.8,23.7,11.0,0,10.14,2.2,85.0,10.0,1005.2,23,61,53,5,0,0,0,3,2,0,0,0,1,4,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
2017-08-17,28.0,32.1,25.4,0.0,0,14.96,2.5,74.0,8.5,1008.2,23,75,55,43,0,2,6,23,12,0,0,0,6,37,0,7.0,12.0,1.0,7.0,1.0,3.0,10.0,2.0
2017-08-18,26.7,31.0,24.6,32.0,0,12.08,3.0,85.0,10.0,1009.5,23,89,66,17,0,0,2,8,7,0,0,0,8,9,0,6.0,4.0,1.0,1.0,0.0,1.0,3.0,1.0
2017-08-19,28.2,33.9,23.3,0.0,1,23.94,2.5,70.0,5.5,1010.5,23,17,24,45,0,0,9,18,18,0,0,0,9,36,0,10.0,12.0,0.0,3.0,4.0,9.0,5.0,2.0
2017-08-20,28.1,32.6,24.7,0.0,0,16.95,2.5,73.0,8.0,1011.7,23,97,110,30,0,0,8,6,16,0,0,0,7,23,0,10.0,0.0,0.0,5.0,4.0,2.0,6.0,3.0
2017-08-21,28.5,33.0,25.1,0.0,0,18.64,2.8,72.0,9.5,1013.2,23,52,53,40,0,0,1,23,16,0,0,0,9,31,0,13.0,9.0,0.0,2.0,4.0,4.0,5.0,3.0
2017-08-22,28.0,33.4,23.4,9.0,0,12.47,2.0,74.0,9.8,1014.5,23,53,61,38,0,0,5,24,9,0,0,1,4,33,0,13.0,15.0,0.0,2.0,0.0,2.0,5.0,1.0
2017-08-23,27.8,32.8,24.1,5.0,0,16.78,2.6,77.0,10.0,1013.2,23,61,67,30,0,0,4,13,13,0,0,0,5,25,0,9.0,4.0,0.0,2.0,3.0,2.0,8.0,2.0
2017-08-24,30.8,35.5,25.8,0.0,0,24.06,2.3,62.0,6.8,1009.1,23,15,20,69,0,1,7,33,28,0,0,0,20,49,0,10.0,21.0,1.0,2.0,11.0,11.0,11.0,2.0
2017-08-25,30.2,34.9,26.6,0.0,0,17.98,2.3,65.0,8.3,1006.5,23,79,53,68,0,1,11,33,23,0,0,3,11,54,0,13.0,18.0,3.0,8.0,4.0,6.0,13.0,3.0
2017-08-26,27.5,31.7,23.7,0.0,0,13.27,3.6,58.0,9.5,1009.5,23,66,24,10,0,0,0,4,6,0,0,0,1,9,0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0
2017-08-27,26.8,32.6,21.4,0.0,1,22.55,3.0,62.0,6.0,1014.8,23,17,53,26,0,0,3,8,15,0,0,0,7,19,0,9.0,0.0,0.0,2.0,4.0,8.0,2.0,1.0
2017-08-28,27.3,30.8,24.6,0.0,0,11.41,2.1,72.0,10.0,1013.7,23,52,69,11,0,0,1,5,5,0,0,0,0,11,0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0
2017-08-29,28.7,32.9,25.0,4.0,0,13.75,1.9,74.0,8.0,1010.2,23,52,31,36,0,0,4,21,11,0,0,0,6,30,0,5.0,10.0,1.0,7.0,3.0,4.0,5.0,1.0
2017-08-30,28.9,33.9,25.9,0.0,1,20.32,3.0,64.0,4.0,1007.4,23,15,28,46,0,1,2,17,26,0,0,1,11,34,0,15.0,8.0,2.0,1.0,6.0,4.0,10.0,0.0
2017-08-31,27.3,33.3,23.5,0.0,1,24.38,4.4,51.0,2.3,1003.9,23,22,20,7,0,0,2,3,2,0,0,0,2,5,0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
2017-09-01,26.2,31.9,21.5,0.0,1,25.24,3.7,46.0,2.8,1004.5,23,15,55,7,0,1,0,4,2,0,0,0,0,7,0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0
2017-09-02,26.0,31.2,22.2,0.0,0,24.52,4.0,51.0,2.5,1004.7,23,15,20,14,0,0,3,5,6,0,0,1,2,11,0,4.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0
2017-09-03,25.3,31.1,20.9,0.0,1,22.38,3.9,45.0,4.0,1010.1,23,15,39,11,0,0,2,4,5,0,0,0,3,8,0,3.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0
2017-09-04,24.4,28.3,21.1,0.0,1,13.85,2.1,57.0,10.0,1015.4,23,52,55,3,0,0,0,1,2,0,0,0,2,1,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-05,25.0,30.8,20.8,2.5,0,16.93,2.3,68.0,8.3,1013.8,23,55,118,8,0,0,3,1,4,0,0,0,1,7,0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0
2017-09-06,23.0,25.4,20.6,12.5,0,6.47,1.9,86.0,9.8,1007.9,23,121,75,2,0,0,0,2,0,0,0,0,0,2,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-07,24.8,28.3,22.9,10.0,0,6.68,1.4,87.0,10.0,1004.7,23,88,132,9,0,0,2,4,3,0,0,0,2,7,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
2017-09-08,26.1,31.5,21.9,0.0,0,23.73,4.2,62.0,2.5,1005.9,23,15,28,2,0,0,0,1,1,0,0,0,0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-09,25.4,31.0,21.1,0.0,0,19.36,2.9,65.0,7.3,1012.5,23,41,53,11,0,0,1,6,4,0,0,0,1,10,0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,2.0
2017-09-10,26.3,31.7,22.7,0.0,0,18.38,2.3,67.0,9.0,1014.8,23,41,69,14,0,0,4,9,1,0,0,0,4,10,0,2.0,2.0,0.0,2.0,3.0,2.0,3.0,0.0
2017-09-11,25.2,28.8,22.2,2.5,0,10.21,3.8,75.0,8.5,1013.4,23,61,118,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-12,24.6,27.0,22.5,15.0,0,5.05,2.6,84.0,9.8,1009.9,23,129,22,1,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-13,25.4,31.2,20.6,0.0,0,20.39,3.1,63.0,7.3,1014.3,23,19,106,4,0,0,1,1,2,0,0,0,2,2,0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-09-14,24.3,30.3,20.1,0.0,1,20.45,3.9,54.0,8.8,1015.7,23,24,106,3,0,0,0,1,2,0,0,0,1,2,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
