,index,datetime,Tmean,Tmax,Tmin,precip,precip_flg,Sunlight,wind,humidity,cloud_cover,pres,TDFK,iday_overview,inight_overview,total,SHINSEIJI,YOJI,KIDS,ADULT,ELDER,UNKNOWN,Death,Severe,Mid,Minor,other,home,work1,work2,school,indoor,outdoor,road,other_place,deltaT,Tmean_yesterday,Tmax_yesterday,Tmin_yesterday,diff_yesterday_Tmax,diff_yesterday_Tmin,diff_yesterday_Tmean,pred0,pred1,pred2,pred3,pred
687,687,2020-08-15,32.5,37.6,28.2,0.0,1,24.35,3.5,60.0,0.0,1008.3,23,14,19,130,0,1,8,34,87,0,2,5,48,75,0,61.0,5.0,1.0,2.0,10.0,11.0,32.0,8.0,9.400000000000002,31.8,37.4,26.2,0.20000000000000284,2.0,0.6999999999999993,223.16135,225.43277,238.60426,243.28075,232.61978
688,688,2020-08-16,32.4,38.2,27.8,0.0,1,25.8,4.4,59.0,2.0,1009.4,23,15,47,145,0,0,9,38,98,0,2,7,43,93,0,88.0,6.0,2.0,1.0,6.0,14.0,25.0,3.0,10.400000000000002,32.5,37.6,28.2,0.6000000000000014,-0.3999999999999986,-0.10000000000000142,279.33127,186.39189,290.25778,241.39156,249.34312
689,689,2020-08-17,31.8,38.1,27.8,0.0,1,23.11,3.8,57.0,5.8,1010.6,23,105,24,145,0,0,4,45,96,0,0,4,48,93,0,76.0,24.0,2.0,1.0,8.0,7.0,24.0,3.0,10.3,32.4,38.2,27.8,-0.10000000000000142,0.0,-0.5999999999999979,260.06015,232.45169,321.48807,286.81705,275.20422
690,690,2020-08-18,31.8,37.4,28.1,0.0,1,22.96,4.0,58.0,7.5,1009.3,23,96,53,193,0,0,7,113,73,0,4,7,64,118,0,83.0,57.0,1.0,3.0,15.0,10.0,19.0,5.0,9.299999999999997,31.8,38.1,27.8,-0.7000000000000028,0.3000000000000007,0.0,216.5982,176.95467,276.33817,229.36394,224.81374
691,691,2020-08-19,31.0,36.6,28.2,0.0,1,20.66,2.9,68.0,10.0,1010.6,23,97,116,157,0,0,6,77,74,0,0,5,46,106,0,60.0,49.0,2.0,2.0,9.0,6.0,23.0,6.0,8.400000000000002,31.8,37.4,28.1,-0.7999999999999972,0.09999999999999787,-0.8000000000000007,221.42494,206.38441,232.6195,231.44304,222.96797
692,692,2020-08-20,31.5,37.6,27.8,0.0,1,22.18,2.7,68.0,4.5,1011.6,23,15,42,189,0,0,5,93,91,0,1,2,62,124,0,63.0,50.0,2.0,1.0,16.0,12.0,43.0,2.0,9.8,31.0,36.6,28.2,1.0,-0.3999999999999986,0.5,189.41646,220.72612,266.39545,205.9109,220.61223
693,693,2020-08-21,31.3,37.2,27.4,0.0,0,22.22,2.4,64.0,5.3,1012.4,23,16,32,154,0,0,9,57,88,0,0,5,51,96,2,65.0,21.0,6.0,8.0,5.0,11.0,34.0,4.0,9.800000000000004,31.5,37.6,27.8,-0.3999999999999986,-0.40000000000000213,-0.1999999999999993,208.86786,160.14299,270.8289,215.26906,213.77719
694,694,2020-08-22,29.2,37.0,25.1,0.0,0,20.68,2.6,69.0,4.8,1011.0,23,26,67,95,0,1,13,33,48,0,1,3,24,67,0,39.0,9.0,1.0,2.0,9.0,16.0,17.0,2.0,11.899999999999999,31.3,37.2,27.4,-0.20000000000000284,-2.299999999999997,-2.1000000000000014,100.455826,107.66863,83.0547,138.74881,107.48199
695,695,2020-08-23,28.6,35.8,24.2,0.0,1,22.25,2.5,67.0,7.5,1007.8,23,79,22,55,0,0,6,16,33,0,0,1,13,41,0,27.0,0.0,1.0,2.0,6.0,9.0,9.0,1.0,11.599999999999998,29.2,37.0,25.1,-1.2000000000000028,-0.9000000000000021,-0.5999999999999979,35.818867,48.089394,68.14831,50.470264,50.63171
696,696,2020-08-24,29.9,36.9,25.3,0.0,1,23.97,2.7,64.0,2.8,1006.8,23,15,42,59,0,0,2,24,33,0,0,3,15,41,0,22.0,6.0,0.0,1.0,6.0,3.0,20.0,1.0,11.599999999999998,28.6,35.8,24.2,1.1000000000000014,1.1000000000000014,1.2999999999999972,82.59729,106.48739,106.19297,108.090225,100.841965
697,697,2020-08-25,30.0,36.0,26.2,0.0,1,21.03,3.0,66.0,3.3,1009.6,23,17,22,57,0,0,5,21,31,0,0,2,17,38,0,25.0,12.0,1.0,1.0,3.0,3.0,11.0,1.0,9.8,29.9,36.9,25.3,-0.8999999999999986,0.8999999999999986,0.10000000000000142,66.959274,66.591835,69.021194,87.80141,72.59343
698,698,2020-08-26,30.3,36.5,26.3,0.0,1,22.46,2.7,67.0,5.3,1011.1,23,15,36,48,0,0,5,15,28,0,0,1,10,37,0,23.0,9.0,0.0,4.0,2.0,1.0,7.0,2.0,10.2,30.0,36.0,26.2,0.5,0.10000000000000142,0.3000000000000007,86.68063,125.91397,107.65168,105.79598,106.51057
699,699,2020-08-27,31.0,36.7,27.2,0.0,0,19.77,3.1,66.0,9.3,1010.6,23,75,86,46,0,0,0,18,28,0,0,1,21,24,0,21.0,7.0,0.0,1.0,2.0,4.0,10.0,1.0,9.500000000000004,30.3,36.5,26.3,0.20000000000000284,0.8999999999999986,0.6999999999999993,138.95073,140.66838,114.860916,131.45116,131.4828
700,700,2020-08-28,29.9,33.7,27.4,3.0,0,16.49,3.6,73.0,8.0,1011.0,23,50,42,43,0,0,4,12,27,0,0,1,12,30,0,18.0,8.0,2.0,4.0,2.0,1.0,8.0,0.0,6.300000000000004,31.0,36.7,27.2,-3.0,0.1999999999999993,-1.1000000000000014,68.81589,76.52768,61.669777,106.126816,78.285034
701,701,2020-08-29,31.0,36.9,27.2,0.0,0,20.91,2.5,70.0,5.5,1010.9,23,15,20,70,0,1,15,25,29,0,0,1,13,56,0,25.0,4.0,4.0,6.0,2.0,11.0,14.0,4.0,9.7,29.9,33.7,27.4,3.1999999999999957,-0.1999999999999993,1.1000000000000014,164.51546,161.57698,127.459366,155.52509,152.26923
702,702,2020-08-30,31.0,37.1,27.2,0.0,1,19.93,2.5,69.0,6.3,1009.8,23,15,68,92,0,2,9,35,46,0,1,2,25,64,0,30.0,1.0,0.0,4.0,11.0,25.0,17.0,4.0,9.900000000000002,31.0,36.9,27.2,0.20000000000000284,0.0,0.0,192.9819,137.44585,197.09471,175.12733,175.66245
703,703,2020-08-31,31.1,37.8,27.2,0.0,0,20.97,2.7,67.0,6.3,1009.6,23,24,68,72,0,0,5,26,41,0,0,1,25,46,0,25.0,17.0,1.0,2.0,5.0,4.0,14.0,4.0,10.599999999999998,31.0,37.1,27.2,0.6999999999999957,0.0,0.10000000000000142,167.58356,129.14793,193.41718,181.96011,168.02719
704,704,2020-09-01,28.5,33.6,26.1,5.5,0,7.12,2.4,78.0,8.8,1010.7,23,61,22,26,0,0,0,11,15,0,0,1,9,16,0,12.0,7.0,0.0,0.0,1.0,2.0,4.0,0.0,7.5,31.1,37.8,27.2,-4.199999999999996,-1.0999999999999979,-2.6000000000000014,37.742783,66.918945,39.48584,64.31689,52.11611
705,705,2020-09-02,29.8,35.7,25.6,14.5,0,17.08,3.5,71.0,3.3,1010.1,23,41,50,32,0,0,1,14,17,0,0,1,9,22,0,14.0,4.0,0.0,1.0,3.0,1.0,7.0,2.0,10.100000000000001,28.5,33.6,26.1,2.1000000000000014,-0.5,1.3000000000000007,42.55608,57.518547,58.018444,50.20123,52.073578
706,706,2020-09-03,27.9,31.1,25.7,6.5,0,9.84,4.8,87.0,9.0,1010.6,23,88,97,14,0,0,0,9,5,0,0,1,1,12,0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,5.400000000000002,29.8,35.7,25.6,-4.600000000000001,0.09999999999999787,-1.9000000000000021,27.76695,31.128479,16.893188,30.052757,26.460344
707,707,2020-09-04,26.3,29.4,24.1,69.0,0,6.13,1.9,88.0,9.8,1014.3,23,78,79,8,0,0,1,5,2,0,0,0,2,6,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.299999999999997,27.9,31.1,25.7,-1.7000000000000028,-1.5999999999999979,-1.5999999999999979,12.276214,11.55583,12.811537,12.088347,12.1829815
708,708,2020-09-05,28.7,35.6,23.7,0.0,0,22.68,2.4,73.0,5.8,1012.0,23,15,87,49,0,0,9,18,22,0,0,0,17,32,0,16.0,4.0,0.0,3.0,7.0,9.0,8.0,2.0,11.900000000000002,26.3,29.4,24.1,6.200000000000003,-0.40000000000000213,2.3999999999999986,52.062233,59.959816,64.48015,52.893417,57.348904
709,709,2020-09-06,28.5,34.5,24.9,1.0,0,19.23,3.8,73.0,9.3,1010.1,23,79,96,33,0,0,5,13,15,0,0,0,9,24,0,14.0,1.0,0.0,1.0,7.0,4.0,5.0,1.0,9.600000000000001,28.7,35.6,23.7,-1.1000000000000014,1.1999999999999993,-0.1999999999999993,48.275658,35.01329,50.74307,47.66672,45.424683
710,710,2020-09-07,27.4,30.7,25.3,28.5,0,6.51,6.3,86.0,7.5,1010.2,23,89,22,5,0,0,0,1,4,0,0,2,1,2,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.399999999999999,28.5,34.5,24.9,-3.8000000000000007,0.40000000000000213,-1.1000000000000014,18.307356,21.177107,21.062138,24.851194,21.34945
711,711,2020-09-08,28.4,33.5,26.1,1.5,0,16.57,4.7,77.0,4.8,1015.3,23,43,42,33,0,0,7,9,17,0,0,0,8,25,0,9.0,3.0,0.0,6.0,4.0,2.0,7.0,2.0,7.399999999999999,27.4,30.7,25.3,2.8000000000000007,0.8000000000000007,1.0,9.254799,22.424982,36.94711,29.635221,24.565529
712,712,2020-09-09,26.6,34.0,22.8,9.5,0,16.55,2.1,76.0,7.5,1013.8,23,44,97,13,0,0,2,2,9,0,0,0,6,7,0,3.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0,11.2,28.4,33.5,26.1,0.5,-3.3000000000000007,-1.7999999999999972,27.3794,34.001194,33.44235,33.986057,32.202248
713,713,2020-09-10,24.3,27.8,22.0,38.5,0,10.24,2.1,90.0,9.8,1011.7,23,88,97,11,0,1,1,3,6,0,0,1,2,8,0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,5.800000000000001,26.6,34.0,22.8,-6.199999999999999,-0.8000000000000007,-2.3000000000000007,7.120175,7.0202713,7.366171,6.7194376,7.056514
714,714,2020-09-11,26.1,31.2,23.6,13.5,0,14.24,2.0,89.0,7.8,1014.2,23,89,44,16,0,0,1,6,9,0,0,0,3,13,0,7.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,7.599999999999998,24.3,27.8,22.0,3.3999999999999986,1.6000000000000014,1.8000000000000007,14.6381035,15.242312,16.378647,13.9434595,15.050631
715,715,2020-09-12,27.3,32.0,23.6,1.0,0,16.83,2.5,79.0,8.3,1012.1,23,41,57,12,0,0,3,2,7,0,0,1,4,7,0,6.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,8.399999999999999,26.1,31.2,23.6,0.8000000000000007,0.0,1.1999999999999993,26.764378,25.897875,23.733799,29.888567,26.571156
716,716,2020-09-13,26.2,28.7,23.6,7.5,0,6.92,2.9,84.0,10.0,1010.4,23,121,79,5,0,0,2,0,3,0,0,0,1,4,0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.099999999999998,27.3,32.0,23.6,-3.3000000000000007,0.0,-1.1000000000000014,11.4128685,7.5199904,11.320059,8.532703,9.696405
717,717,2020-09-14,24.2,28.9,21.2,0.0,1,19.07,3.9,67.0,3.3,1011.6,23,105,20,3,0,1,1,1,0,0,0,0,1,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.699999999999999,26.2,28.7,23.6,0.1999999999999993,-2.400000000000002,-2.0,7.0467906,6.45416,6.5543585,5.9880686,6.510844
718,718,2020-09-15,24.5,29.3,19.3,0.0,1,18.14,2.4,66.0,3.0,1012.9,23,47,39,6,0,0,1,3,2,0,0,0,2,4,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,24.2,28.9,21.2,0.40000000000000213,-1.8999999999999986,0.3000000000000007,5.6904316,6.157133,5.130879,4.394083,5.3431315
719,719,2020-09-16,25.5,30.4,22.4,0.0,1,13.96,2.3,74.0,10.0,1012.8,23,52,96,7,0,0,0,1,6,0,0,0,1,6,0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,8.0,24.5,29.3,19.3,1.0999999999999979,3.099999999999998,1.0,11.663804,11.219375,11.731302,10.166355,11.195209
720,720,2020-09-17,25.9,30.1,23.1,2.5,0,8.85,2.5,85.0,9.8,1011.8,23,67,53,6,0,0,2,2,2,0,0,0,1,5,0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,7.0,25.5,30.4,22.4,-0.29999999999999716,0.7000000000000028,0.3999999999999986,12.225011,9.380318,10.121465,10.079929,10.45168
721,721,2020-09-18,26.9,31.6,23.1,0.5,0,7.47,3.0,80.0,9.8,1010.1,23,88,96,14,0,0,4,4,6,0,0,0,1,13,0,4.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,8.5,25.9,30.1,23.1,1.5,0.0,1.0,21.843122,23.323349,19.371252,21.653694,21.547855
722,722,2020-09-19,24.4,29.0,21.1,1.0,0,18.84,3.8,62.0,8.5,1013.4,23,41,53,4,0,0,1,2,1,0,0,0,1,3,0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,7.899999999999999,26.9,31.6,23.1,-2.6000000000000014,-2.0,-2.5,7.160089,6.253738,6.3009324,4.6978974,6.103164
723,723,2020-09-20,22.7,27.1,20.3,0.0,0,11.97,1.9,61.0,9.8,1013.9,23,55,53,2,0,0,1,0,1,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.800000000000001,24.4,29.0,21.1,-1.8999999999999986,-0.8000000000000007,-1.6999999999999993,2.8541925,4.181839,3.3547213,2.275381,3.1665335
724,724,2020-09-21,23.7,28.8,19.6,0.0,1,21.53,2.8,58.0,3.3,1014.2,23,15,36,4,0,0,4,0,0,0,0,0,1,3,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,9.2,22.7,27.1,20.3,1.6999999999999993,-0.6999999999999993,1.0,5.1975875,6.0152874,6.0922823,5.0857277,5.597721
725,725,2020-09-22,23.2,27.5,20.0,0.0,0,13.05,2.6,69.0,9.5,1015.4,23,55,96,3,0,0,0,1,2,0,0,0,0,3,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.5,23.7,28.8,19.6,-1.3000000000000007,0.3999999999999986,-0.5,3.7665462,4.988218,4.774152,3.5132442,4.26054
726,726,2020-09-23,24.2,28.8,21.1,0.0,0,15.21,2.1,71.0,9.8,1011.4,23,52,53,2,0,1,0,1,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.699999999999999,23.2,27.5,20.0,1.3000000000000007,1.1000000000000014,1.0,6.229499,6.387966,7.4701676,6.433472,6.630276
727,727,2020-09-24,25.8,30.9,22.4,0.0,0,14.91,2.3,65.0,10.0,1009.7,23,52,135,8,0,0,1,2,5,0,0,0,1,7,0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,8.5,24.2,28.8,21.1,2.099999999999998,1.2999999999999972,1.6000000000000014,12.285024,10.29912,11.322621,10.268338,11.043776
728,728,2020-09-25,21.7,25.0,20.1,30.0,0,1.76,2.7,92.0,10.0,1004.9,23,108,65,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.899999999999999,25.8,30.9,22.4,-5.899999999999999,-2.299999999999997,-4.100000000000001,2.7326603,2.3573573,2.26534,2.598482,2.4884598
729,729,2020-09-26,23.3,26.4,20.1,0.0,0,10.42,2.2,80.0,9.8,1006.7,23,52,53,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299999999999997,21.7,25.0,20.1,1.3999999999999986,0.0,1.6000000000000014,3.6122859,4.816456,3.7763689,2.996767,3.8004694
730,730,2020-09-27,22.9,27.7,19.8,0.0,1,19.56,4.8,64.0,2.8,1009.6,23,15,19,3,0,0,1,0,2,0,0,0,1,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.899999999999999,23.3,26.4,20.1,1.3000000000000007,-0.3000000000000007,-0.40000000000000213,2.7755544,3.0063436,2.8544707,2.0440536,2.6701055
731,731,2020-09-28,22.7,28.7,17.1,0.0,1,21.23,2.7,58.0,1.0,1012.1,23,15,36,2,0,0,0,1,1,0,0,0,0,2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.599999999999998,22.9,27.7,19.8,1.0,-2.6999999999999993,-0.1999999999999993,5.7760386,4.7293444,5.206746,5.5905113,5.3256598
732,732,2020-09-29,22.3,25.6,19.7,0.0,1,14.78,2.5,67.0,10.0,1009.8,23,96,79,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900000000000002,22.7,28.7,17.1,-3.099999999999998,2.599999999999998,-0.3999999999999986,3.537099,2.9039419,3.3846722,2.2313836,3.0142741
733,733,2020-09-30,22.7,27.7,18.7,0.0,1,16.36,2.1,66.0,7.0,1006.7,23,97,53,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,22.3,25.6,19.7,2.099999999999998,-1.0,0.3999999999999986,5.2756395,4.0848045,4.7333236,4.017037,4.527701
1346,1346,2020-06-01,19.6,21.2,18.5,4.0,0,4.66,1.8,93.0,10.0,1012.5,13,127,96,1,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999999999999993,25.2,29.7,21.4,-8.5,-2.8999999999999986,-5.599999999999998,2.5115483,2.419102,2.493114,2.5017781,2.4813857
1347,1347,2020-06-02,22.3,26.6,18.9,0.0,0,15.87,2.3,87.0,10.0,1006.9,13,66,53,5,0,0,0,3,2,0,0,0,2,3,0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,7.700000000000003,19.6,21.2,18.5,5.400000000000002,0.3999999999999986,2.6999999999999993,5.0729847,5.990056,5.1974864,5.932174,5.5481753
1348,1348,2020-06-03,24.0,28.5,20.9,0.0,0,21.18,2.4,76.0,9.8,1005.3,13,96,53,15,0,0,1,9,5,0,0,1,6,8,0,7.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,7.600000000000001,22.3,26.6,18.9,1.8999999999999986,2.0,1.6999999999999993,11.061362,11.516541,10.857684,13.186228,11.655455
1349,1349,2020-06-04,23.5,27.6,20.6,0.0,0,16.46,2.8,79.0,10.0,1005.6,13,66,116,8,0,0,0,3,5,0,0,1,2,5,0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,7.0,24.0,28.5,20.9,-0.8999999999999986,-0.29999999999999716,-0.5,6.3105106,8.103382,7.070363,6.8467913,7.082762
1350,1350,2020-06-05,24.8,29.9,20.0,0.0,1,22.94,3.3,74.0,9.3,1005.3,13,105,106,21,0,0,1,8,12,0,0,1,8,12,0,5.0,0.0,0.0,3.0,2.0,1.0,10.0,0.0,9.899999999999999,23.5,27.6,20.6,2.299999999999997,-0.6000000000000014,1.3000000000000007,13.969572,14.035912,12.3362665,12.391813,13.183392
1351,1351,2020-06-06,24.2,28.4,18.8,6.5,0,13.28,2.6,77.0,10.0,1006.6,13,53,136,5,0,0,0,0,5,0,0,0,1,4,0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.599999999999998,24.8,29.9,20.0,-1.5,-1.1999999999999993,-0.6000000000000014,6.8315773,7.3628635,6.4254894,6.9596987,6.894907
1352,1352,2020-06-07,22.0,27.2,17.4,0.5,0,24.76,2.9,67.0,7.5,1009.8,13,41,55,6,0,0,1,2,3,0,0,0,0,6,0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,9.8,24.2,28.4,18.8,-1.1999999999999993,-1.4000000000000021,-2.1999999999999993,11.773498,7.8709817,7.699444,7.004276,8.5870495
1353,1353,2020-06-08,23.2,28.3,19.7,0.0,0,24.05,2.9,73.0,5.8,1016.4,13,41,20,16,0,0,2,6,8,0,0,0,6,10,0,9.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,8.600000000000001,22.0,27.2,17.4,1.1000000000000014,2.3000000000000007,1.1999999999999993,12.382521,12.528746,13.920437,15.48267,13.578593
1354,1354,2020-06-09,25.5,31.0,20.4,0.0,1,26.19,3.1,68.0,7.3,1017.9,13,96,112,25,0,0,0,11,14,0,0,2,9,14,0,11.0,2.0,0.0,0.0,4.0,1.0,7.0,0.0,10.600000000000001,23.2,28.3,19.7,2.6999999999999993,0.6999999999999993,2.3000000000000007,20.815367,19.57111,21.137724,23.089937,21.153534
1355,1355,2020-06-10,26.2,31.4,21.8,0.0,0,28.24,5.4,65.0,4.8,1014.8,13,22,26,28,0,0,2,10,16,0,0,0,8,20,0,12.0,5.0,0.0,0.0,3.0,0.0,7.0,1.0,9.599999999999998,25.5,31.0,20.4,0.3999999999999986,1.4000000000000021,0.6999999999999993,21.394201,20.09937,26.406826,22.893188,22.698395
1356,1356,2020-06-11,25.1,30.5,22.7,10.0,0,14.99,5.9,85.0,9.5,1006.9,13,77,135,13,0,0,0,6,7,0,0,1,5,7,0,8.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,7.800000000000001,26.2,31.4,21.8,-0.8999999999999986,0.8999999999999986,-1.0999999999999979,10.38245,10.272174,13.8423195,12.146617,11.660891
1357,1357,2020-06-12,26.2,31.6,22.9,5.5,0,19.11,2.5,84.0,9.0,1004.2,13,55,96,43,0,0,0,20,23,0,0,1,10,32,0,18.0,1.0,0.0,1.0,4.0,3.0,16.0,0.0,8.700000000000003,25.1,30.5,22.7,1.1000000000000014,0.1999999999999993,1.0999999999999979,27.376196,31.11748,28.596083,29.687548,29.194326
1358,1358,2020-06-13,21.3,24.3,19.1,35.5,0,2.28,2.2,99.0,10.0,1007.7,13,3,135,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.199999999999999,26.2,31.6,22.9,-7.300000000000001,-3.799999999999997,-4.899999999999999,3.7442007,4.990224,4.4133134,3.0781693,4.0564766
1359,1359,2020-06-14,21.7,24.0,19.9,5.5,0,5.69,1.6,99.0,10.0,1005.2,13,127,59,4,0,0,0,0,4,0,0,0,3,1,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.100000000000001,21.3,24.3,19.1,-0.3000000000000007,0.7999999999999972,0.3999999999999986,3.0150015,2.5197825,2.8102996,3.2076514,2.8881838
1360,1360,2020-06-15,25.9,32.6,21.0,0.0,1,21.92,2.4,81.0,9.5,1000.2,13,96,36,55,0,0,3,17,35,0,0,1,16,38,0,11.0,2.0,0.0,3.0,7.0,9.0,23.0,0.0,11.600000000000001,21.7,24.0,19.9,8.600000000000001,1.1000000000000014,4.199999999999999,39.794044,52.562202,43.44832,36.61244,43.10425
1361,1361,2020-06-16,25.5,30.5,21.8,0.0,0,21.7,3.4,68.0,7.3,1000.7,13,75,25,27,0,0,1,9,17,0,0,0,14,13,0,13.0,3.0,0.0,0.0,3.0,1.0,7.0,0.0,8.7,25.9,32.6,21.0,-2.1000000000000014,0.8000000000000007,-0.3999999999999986,17.457323,15.787151,19.89999,15.982276,17.281685
1362,1362,2020-06-17,23.6,28.8,19.3,0.0,1,28.26,3.5,63.0,4.0,1006.4,13,19,107,39,0,0,4,12,23,0,0,1,12,26,0,12.0,1.0,0.0,2.0,6.0,2.0,16.0,0.0,9.5,25.5,30.5,21.8,-1.6999999999999993,-2.5,-1.8999999999999986,9.809134,9.578934,10.395561,10.077641,9.965317
1363,1363,2020-06-18,22.1,25.5,19.6,2.0,0,9.86,2.0,82.0,10.0,1007.1,13,67,118,7,0,0,0,2,5,0,0,1,4,2,0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.899999999999999,23.6,28.8,19.3,-3.3000000000000007,0.3000000000000007,-1.5,3.5823746,2.7802534,3.6415591,3.622166,3.406588
1364,1364,2020-06-19,18.7,19.8,18.0,50.0,0,3.47,2.2,99.0,10.0,1001.9,13,3,140,1,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,22.1,25.5,19.6,-5.699999999999999,-1.6000000000000014,-3.400000000000002,2.2009807,2.649139,3.0891757,11.437041,4.8440843
1365,1365,2020-06-20,22.9,28.7,17.1,0.0,1,24.86,2.8,76.0,6.5,1007.1,13,79,53,11,0,0,1,4,6,0,0,0,2,9,0,5.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,11.599999999999998,18.7,19.8,18.0,8.899999999999999,-0.8999999999999986,4.199999999999999,14.279738,14.106745,19.036854,14.57864,15.500494
1366,1366,2020-06-21,21.9,26.5,17.9,2.5,0,12.49,2.5,83.0,10.0,1011.8,13,88,53,2,0,0,0,0,2,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.600000000000001,22.9,28.7,17.1,-2.1999999999999993,0.7999999999999972,-1.0,4.122574,3.3696618,4.429991,3.6130583,3.883821
1367,1367,2020-06-22,19.2,21.0,17.6,27.5,0,3.24,3.5,95.0,10.0,1008.9,13,107,118,3,0,0,0,1,2,0,0,0,1,2,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.3999999999999986,21.9,26.5,17.9,-5.5,-0.29999999999999716,-2.6999999999999993,1.7354946,1.4386901,2.0098248,2.1532302,1.8343099
1368,1368,2020-06-23,22.3,27.2,18.0,3.0,0,16.54,2.6,86.0,9.3,1010.2,13,61,55,6,0,0,1,1,4,0,0,0,4,2,0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,9.2,19.2,21.0,17.6,6.199999999999999,0.3999999999999986,3.1000000000000014,4.6050854,4.4642854,4.9610567,6.2223253,5.063188
1369,1369,2020-06-24,22.5,26.8,19.3,0.0,0,14.02,2.6,84.0,9.5,1013.2,13,63,82,8,0,0,2,4,2,0,0,0,4,4,0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,7.5,22.3,27.2,18.0,-0.3999999999999986,1.3000000000000007,0.1999999999999993,4.666185,5.581991,5.229066,5.214285,5.172882
1370,1370,2020-06-25,20.2,23.3,17.9,14.5,0,7.08,1.9,94.0,10.0,1009.5,13,88,59,3,0,0,0,1,2,0,0,0,2,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.400000000000002,22.5,26.8,19.3,-3.5,-1.4000000000000021,-2.3000000000000007,2.5554142,2.411565,2.795384,2.9154673,2.6694574
1371,1371,2020-06-26,24.7,30.9,19.7,0.0,0,19.09,1.7,85.0,9.0,1004.5,13,75,53,32,0,0,2,12,18,0,0,0,9,23,0,10.0,3.0,0.0,0.0,5.0,1.0,13.0,0.0,11.2,20.2,23.3,17.9,7.599999999999998,1.8000000000000007,4.5,19.474867,18.587547,24.542383,21.527636,21.033108
1372,1372,2020-06-27,25.5,29.3,22.2,0.0,0,14.87,1.9,83.0,10.0,1004.3,13,52,82,27,0,1,2,14,10,0,0,1,6,20,0,10.0,1.0,0.0,0.0,5.0,4.0,6.0,1.0,7.100000000000001,24.7,30.9,19.7,-1.5999999999999979,2.5,0.8000000000000007,11.175545,10.501959,13.646549,13.372143,12.174048
1373,1373,2020-06-28,22.2,24.9,20.5,30.0,0,6.19,2.0,96.0,10.0,1001.1,13,121,22,2,0,0,0,2,0,0,0,0,0,2,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.399999999999999,25.5,29.3,22.2,-4.400000000000002,-1.6999999999999993,-3.3000000000000007,2.7754848,3.0741503,3.5721292,3.4497917,3.217889
